

id	name	type	num.parents	parents	offsets	p.value	chisq	df
664	chr11_8660	i	0			1.01	0	0
665	chr11_8661	i	0			1.01	0	0
666	chr11_8662	i	0			1.01	0	0
667	chr11_8663	i	0			1.01	0	0
668	chr11_8664	i	0			1.01	0	0
669	chr11_8665	i	0			1.01	0	0
670	chr11_8666	i	0			1.01	0	0
671	chr11_8667	i	0			1.01	0	0
672	chr11_8668	i	0			1.01	0	0
673	chr11_8669	i	0			1.01	0	0
674	chr11_8670	i	0			1.01	0	0
675	chr11_8671	i	0			1.01	0	0
676	chr11_8672	i	0			1.01	0	0
677	chr11_8673	i	0			1.01	0	0
678	chr11_8674	i	0			1.01	0	0
679	chr11_8675	i	0			1.01	0	0
680	chr11_8676	i	0			1.01	0	0
681	chr11_8677	i	0			1.01	0	0
682	chr11_8678	i	0			1.01	0	0
683	chr11_8679	i	0			1.01	0	0
684	chr11_8680	i	0			1.01	0	0
685	chr11_8681	i	0			1.01	0	0
686	chr11_8682	i	0			1.01	0	0
687	chr11_8683	i	0			1.01	0	0
688	chr11_8684	i	0			1.01	0	0
689	chr11_8685	i	0			1.01	0	0
690	chr11_8686	i	0			1.01	0	0
691	chr11_8687	i	0			1.01	0	0
692	chr11_8688	i	0			1.01	0	0
693	chr11_8689	i	0			1.01	0	0
694	chr11_8690	i	0			1.01	0	0
695	chr11_8691	i	0			1.01	0	0
696	chr11_8692	i	0			1.01	0	0
697	chr11_8693	i	0			1.01	0	0
698	chr11_8694	i	0			1.01	0	0
699	chr11_8695	i	0			1.01	0	0
700	chr11_8696	i	0			1.01	0	0
701	chr11_8697	i	0			1.01	0	0
702	chr11_8698	i	0			1.01	0	0
703	chr11_8699	i	0			1.01	0	0
704	chr11_8700	i	0			1.01	0	0
705	chr11_8701	i	0			1.01	0	0
706	chr11_8702	i	0			1.01	0	0
707	chr11_8703	i	0			1.01	0	0
708	chr11_8704	i	0			1.01	0	0
709	chr11_8705	i	0			1.01	0	0
710	chr11_8706	i	0			1.01	0	0
711	chr11_8707	i	0			1.01	0	0
712	chr11_8708	i	0			1.01	0	0
713	chr11_8709	i	0			1.01	0	0
714	chr11_8710	i	0			1.01	0	0
715	chr11_8711	i	0			1.01	0	0
716	chr11_8712	i	0			1.01	0	0
717	chr11_8713	i	0			1.01	0	0
718	chr11_8714	i	0			1.01	0	0
719	chr11_8715	i	0			1.01	0	0
720	chr11_8716	i	0			1.01	0	0
721	chr11_8717	i	0			1.01	0	0
722	chr11_8718	i	0			1.01	0	0
723	chr11_8719	i	0			1.01	0	0
724	chr11_8720	i	0			1.01	0	0
725	chr11_8721	i	0			1.01	0	0
726	chr11_8722	i	0			1.01	0	0
727	chr11_8723	i	0			1.01	0	0
728	chr11_8724	i	0			1.01	0	0
729	chr11_8725	i	0			1.01	0	0
730	chr11_8726	i	0			1.01	0	0
731	chr11_8727	i	0			1.01	0	0
732	chr11_8728	i	0			1.01	0	0
733	chr11_8729	i	0			1.01	0	0
734	chr11_8730	i	0			1.01	0	0
735	chr11_8731	i	0			1.01	0	0
736	chr11_8732	i	0			1.01	0	0
737	chr11_8733	i	0			1.01	0	0
738	chr11_8734	i	0			1.01	0	0
739	chr11_8735	i	0			1.01	0	0
740	chr11_8736	i	0			1.01	0	0
741	chr11_8737	i	0			1.01	0	0
742	chr11_8738	i	0			1.01	0	0
743	chr11_8739	i	0			1.01	0	0
744	chr11_8740	i	0			1.01	0	0
745	chr11_8741	i	0			1.01	0	0
746	chr11_8742	i	0			1.01	0	0
747	chr11_8743	i	0			1.01	0	0
748	chr11_8744	i	0			1.01	0	0
749	chr11_8745	i	0			1.01	0	0
750	chr11_8746	i	0			1.01	0	0
751	chr11_8747	i	0			1.01	0	0
752	chr11_8748	i	0			1.01	0	0
753	chr11_8749	i	0			1.01	0	0
754	chr11_8750	i	0			1.01	0	0
755	chr11_8751	i	0			1.01	0	0
756	chr11_8752	i	0			1.01	0	0
757	chr11_8753	i	0			1.01	0	0
758	chr11_8754	i	0			1.01	0	0
759	chr11_8755	i	0			1.01	0	0
760	chr11_8756	i	0			1.01	0	0
761	chr11_8757	i	0			1.01	0	0
762	chr11_8758	i	0			1.01	0	0
763	chr11_8759	i	0			1.01	0	0
764	chr11_8760	i	0			1.01	0	0
765	chr11_8761	i	0			1.01	0	0
766	chr11_8762	i	0			1.01	0	0
767	chr11_8763	i	0			1.01	0	0
768	chr11_8764	i	0			1.01	0	0
769	chr11_8765	i	0			1.01	0	0
770	chr11_8766	i	0			1.01	0	0
771	chr11_8767	i	0			1.01	0	0
772	chr11_8768	i	0			1.01	0	0
773	chr11_8769	i	0			1.01	0	0
774	chr11_8770	i	0			1.01	0	0
775	chr11_8771	i	0			1.01	0	0
776	chr11_8772	i	0			1.01	0	0
777	chr11_8773	i	0			1.01	0	0
778	chr11_8774	i	0			1.01	0	0
779	chr11_8775	i	0			1.01	0	0
780	chr11_8776	i	0			1.01	0	0
781	chr11_8777	i	0			1.01	0	0
782	chr11_8778	i	0			1.01	0	0
783	chr11_8779	i	0			1.01	0	0
784	chr11_8780	i	0			1.01	0	0
785	chr11_8781	i	0			1.01	0	0
786	chr11_8782	i	0			1.01	0	0
787	chr11_8783	i	0			1.01	0	0
788	chr11_8784	i	0			1.01	0	0
789	chr11_8785	i	0			1.01	0	0
790	chr11_8786	i	0			1.01	0	0
791	chr11_8787	i	0			1.01	0	0
792	chr11_8788	i	0			1.01	0	0
793	chr11_8789	i	0			1.01	0	0
794	chr11_8790	i	0			1.01	0	0
795	chr11_8791	i	0			1.01	0	0
796	chr11_8792	i	0			1.01	0	0
797	chr11_8793	i	0			1.01	0	0
798	chr11_8794	i	0			1.01	0	0
799	chr11_8795	i	0			1.01	0	0
800	chr11_8796	i	0			1.01	0	0
801	chr11_8797	i	0			1.01	0	0
802	chr11_8798	i	0			1.01	0	0
803	chr11_8799	i	0			1.01	0	0
804	chr11_8800	i	0			1.01	0	0
805	chr11_8801	i	0			1.01	0	0
806	chr11_8802	i	0			1.01	0	0
807	chr11_8803	i	0			1.01	0	0
808	chr11_8804	i	0			1.01	0	0
809	chr11_8805	i	0			1.01	0	0
810	chr11_8806	i	0			1.01	0	0
811	chr11_8807	i	0			1.01	0	0
812	chr11_8808	i	0			1.01	0	0
813	chr11_8809	i	0			1.01	0	0
814	chr11_8810	i	0			1.01	0	0
815	chr11_8811	i	0			1.01	0	0
816	chr11_8812	i	0			1.01	0	0
817	chr11_8813	i	0			1.01	0	0
818	chr11_8814	i	0			1.01	0	0
819	chr11_8815	i	0			1.01	0	0
820	chr11_8816	i	0			1.01	0	0
821	chr11_8817	i	0			1.01	0	0
822	chr11_8818	i	0			1.01	0	0
823	chr11_8819	i	0			1.01	0	0
824	chr11_8820	i	0			1.01	0	0
825	chr11_8821	i	0			1.01	0	0
826	chr11_8822	i	0			1.01	0	0
827	chr11_8823	i	0			1.01	0	0
828	chr11_8824	i	0			1.01	0	0
829	chr11_8825	i	0			1.01	0	0
830	chr11_8826	i	0			1.01	0	0
831	chr11_8827	i	0			1.01	0	0
832	chr11_8828	i	0			1.01	0	0
833	chr11_8829	i	0			1.01	0	0
834	chr11_8830	i	0			1.01	0	0
835	chr11_8831	i	0			1.01	0	0
836	chr11_8832	i	0			1.01	0	0
837	chr11_8833	i	0			1.01	0	0
838	chr11_8834	i	0			1.01	0	0
839	chr11_8835	i	0			1.01	0	0
840	chr11_8836	i	0			1.01	0	0
841	chr11_8837	i	0			1.01	0	0
842	chr11_8838	i	0			1.01	0	0
843	chr11_8839	i	0			1.01	0	0
844	chr11_8840	i	0			1.01	0	0
845	chr11_8841	i	0			1.01	0	0
846	chr11_8842	i	0			1.01	0	0
847	chr11_8843	i	0			1.01	0	0
848	chr11_8844	i	0			1.01	0	0
849	chr11_8845	i	0			1.01	0	0
850	chr11_8846	i	0			1.01	0	0
851	chr11_8847	i	0			1.01	0	0
852	chr11_8848	i	0			1.01	0	0
853	chr11_8849	i	0			1.01	0	0
854	chr11_8850	i	0			1.01	0	0
855	chr11_8851	i	0			1.01	0	0
856	chr11_8852	i	0			1.01	0	0
857	chr11_8853	i	0			1.01	0	0
858	chr11_8854	i	0			1.01	0	0
859	chr11_8855	i	0			1.01	0	0
860	chr11_8856	i	0			1.01	0	0
861	chr11_8857	i	0			1.01	0	0
862	chr11_8858	i	0			1.01	0	0
863	chr11_8859	i	0			1.01	0	0
864	chr11_8860	i	0			1.01	0	0
865	chr11_8861	i	0			1.01	0	0
866	chr11_8862	i	0			1.01	0	0
867	chr11_8863	i	0			1.01	0	0
868	chr11_8864	i	0			1.01	0	0
869	chr11_8865	i	0			1.01	0	0
870	chr11_8866	i	0			1.01	0	0
871	chr11_8867	i	0			1.01	0	0
872	chr11_8868	i	0			1.01	0	0
873	chr11_8869	i	0			1.01	0	0
874	chr11_8870	i	0			1.01	0	0
875	chr11_8871	i	0			1.01	0	0
876	chr11_8872	i	0			1.01	0	0
877	chr11_8873	i	0			1.01	0	0
878	chr11_8874	i	0			1.01	0	0
879	chr11_8875	i	0			1.01	0	0
880	chr11_8876	i	0			1.01	0	0
881	chr11_8877	i	0			1.01	0	0
882	chr11_8878	i	0			1.01	0	0
883	chr11_8879	i	0			1.01	0	0
884	chr11_8880	i	0			1.01	0	0
885	chr11_8881	i	0			1.01	0	0
886	chr11_8882	i	0			1.01	0	0
887	chr11_8883	i	0			1.01	0	0
888	chr11_8884	i	0			1.01	0	0
889	chr11_8885	i	0			1.01	0	0
890	chr11_8886	i	0			1.01	0	0
891	chr11_8887	i	0			1.01	0	0
892	chr11_8888	i	0			1.01	0	0
893	chr11_8889	i	0			1.01	0	0
894	chr11_8890	i	0			1.01	0	0
895	chr11_8891	i	0			1.01	0	0
896	chr11_8892	i	0			1.01	0	0
897	chr11_8893	i	0			1.01	0	0
898	chr11_8894	i	0			1.01	0	0
899	chr11_8895	i	0			1.01	0	0
900	chr11_8896	i	0			1.01	0	0
901	chr11_8897	i	0			1.01	0	0
902	chr11_8898	i	0			1.01	0	0
903	chr11_8899	i	0			1.01	0	0
904	chr11_8900	i	0			1.01	0	0
905	chr11_8901	i	0			1.01	0	0
906	chr11_8902	i	0			1.01	0	0
907	chr11_8903	i	0			1.01	0	0
908	chr11_8904	i	0			1.01	0	0
909	chr11_8905	i	0			1.01	0	0
910	chr11_8906	i	0			1.01	0	0
911	chr11_8907	i	0			1.01	0	0
912	chr11_8908	i	0			1.01	0	0
913	chr11_8909	i	0			1.01	0	0
914	chr11_8910	i	0			1.01	0	0
915	chr11_8911	i	0			1.01	0	0
916	chr11_8912	i	0			1.01	0	0
917	chr11_8913	i	0			1.01	0	0
918	chr11_8914	i	0			1.01	0	0
919	chr11_8915	i	0			1.01	0	0
920	chr11_8916	i	0			1.01	0	0
921	chr11_8917	i	0			1.01	0	0
922	chr11_8918	i	0			1.01	0	0
923	chr11_8919	i	0			1.01	0	0
924	chr11_8920	i	0			1.01	0	0
925	chr11_8921	i	0			1.01	0	0
926	chr11_8922	i	0			1.01	0	0
927	chr11_8923	i	0			1.01	0	0
928	chr11_8924	i	0			1.01	0	0
929	chr11_8925	i	0			1.01	0	0
930	chr11_8926	i	0			1.01	0	0
931	chr11_8927	i	0			1.01	0	0
932	chr11_8928	i	0			1.01	0	0
933	chr11_8929	i	0			1.01	0	0
934	chr11_8930	i	0			1.01	0	0
935	chr11_8931	i	0			1.01	0	0
936	chr11_8932	i	0			1.01	0	0
937	chr11_8933	i	0			1.01	0	0
938	chr11_8934	i	0			1.01	0	0
939	chr11_8935	i	0			1.01	0	0
940	chr11_8936	i	0			1.01	0	0
941	chr11_8937	i	0			1.01	0	0
942	chr11_8938	i	0			1.01	0	0
943	chr11_8939	i	0			1.01	0	0
944	chr11_8940	i	0			1.01	0	0
945	chr11_8941	i	0			1.01	0	0
946	chr11_8942	i	0			1.01	0	0
947	chr11_8943	i	0			1.01	0	0
948	chr11_8944	i	0			1.01	0	0
949	chr11_8945	i	0			1.01	0	0
950	chr11_8946	i	0			1.01	0	0
951	chr11_8947	i	0			1.01	0	0
952	chr11_8948	i	0			1.01	0	0
953	chr11_8949	i	0			1.01	0	0
954	chr11_8950	i	0			1.01	0	0
955	chr11_8951	i	0			1.01	0	0
956	chr11_8952	i	0			1.01	0	0
957	chr11_8953	i	0			1.01	0	0
958	chr11_8954	i	0			1.01	0	0
959	chr11_8955	i	0			1.01	0	0
960	chr11_8956	i	0			1.01	0	0
961	chr11_8957	i	0			1.01	0	0
962	chr11_8958	i	0			1.01	0	0
963	chr11_8959	i	0			1.01	0	0
964	chr11_8960	i	0			1.01	0	0
965	chr11_8961	i	0			1.01	0	0
966	chr11_8962	i	0			1.01	0	0
967	chr11_8963	i	0			1.01	0	0
968	chr11_8964	i	0			1.01	0	0
969	chr11_8965	i	0			1.01	0	0
970	chr11_8966	i	0			1.01	0	0
971	chr11_8967	i	0			1.01	0	0
972	chr11_8968	i	0			1.01	0	0
973	chr11_8969	i	0			1.01	0	0
974	chr11_8970	i	0			1.01	0	0
975	chr11_8971	i	0			1.01	0	0
976	chr11_8972	i	0			1.01	0	0
977	chr11_8973	i	0			1.01	0	0
978	chr11_8974	i	0			1.01	0	0
979	chr11_8975	i	0			1.01	0	0
980	chr11_8976	i	0			1.01	0	0
981	chr11_8977	i	0			1.01	0	0
982	chr11_8978	i	0			1.01	0	0
983	chr11_8979	i	0			1.01	0	0
984	chr11_8980	i	0			1.01	0	0
985	chr11_8981	i	0			1.01	0	0
986	chr11_8982	i	0			1.01	0	0
987	chr11_8983	i	0			1.01	0	0
988	chr11_8984	i	0			1.01	0	0
989	chr11_8985	i	0			1.01	0	0
990	chr11_8986	i	0			1.01	0	0
991	chr11_8987	i	0			1.01	0	0
992	chr11_8988	i	0			1.01	0	0
993	chr11_8989	i	0			1.01	0	0
994	chr11_8990	i	0			1.01	0	0
995	chr11_8991	i	0			1.01	0	0
996	chr11_8992	i	0			1.01	0	0
997	chr11_8993	i	0			1.01	0	0
998	chr11_8994	i	0			1.01	0	0
999	chr11_8995	i	0			1.01	0	0
1000	chr11_8996	i	0			1.01	0	0
1001	chr11_8997	i	0			1.01	0	0
1002	chr11_8998	i	0			1.01	0	0
1003	chr11_8999	i	0			1.01	0	0
1004	chr11_9000	i	0			1.01	0	0
1005	chr11_9001	i	0			1.01	0	0
1006	chr11_9002	i	0			1.01	0	0
1007	chr11_9003	i	0			1.01	0	0
1008	chr11_9004	i	0			1.01	0	0
1009	chr11_9005	i	0			1.01	0	0
1010	chr11_9006	i	0			1.01	0	0
1011	chr11_9007	i	0			1.01	0	0
1012	chr11_9008	i	0			1.01	0	0
1013	chr11_9009	i	0			1.01	0	0
1014	chr11_9010	i	0			1.01	0	0
1015	chr11_9011	i	0			1.01	0	0
1016	chr11_9012	i	0			1.01	0	0
1017	chr11_9013	i	0			1.01	0	0
1018	chr11_9014	i	0			1.01	0	0
1019	chr11_9015	i	0			1.01	0	0
1020	chr11_9016	i	0			1.01	0	0
1021	chr11_9017	i	0			1.01	0	0
1022	chr11_9018	i	0			1.01	0	0
1023	chr11_9019	i	0			1.01	0	0
1024	chr11_9020	i	0			1.01	0	0
1025	chr11_9021	i	0			1.01	0	0
1026	chr11_9022	i	0			1.01	0	0
1027	chr11_9023	i	0			1.01	0	0
1028	chr11_9024	i	0			1.01	0	0
1029	chr11_9025	i	0			1.01	0	0
1030	chr11_9026	i	0			1.01	0	0
1031	chr11_9027	i	0			1.01	0	0
1032	chr11_9028	i	0			1.01	0	0
1033	chr11_9029	i	0			1.01	0	0
1034	chr11_9030	i	0			1.01	0	0
1035	chr11_9031	i	0			1.01	0	0
1036	chr11_9032	i	0			1.01	0	0
1037	chr11_9033	i	0			1.01	0	0
1038	chr11_9034	i	0			1.01	0	0
1039	chr11_9035	i	0			1.01	0	0
1040	chr11_9036	i	0			1.01	0	0
1041	chr11_9037	i	0			1.01	0	0
1042	chr11_9038	i	0			1.01	0	0
1043	chr11_9039	i	0			1.01	0	0
1044	chr11_9040	i	0			1.01	0	0
1045	chr11_9041	i	0			1.01	0	0
1046	chr11_9042	i	0			1.01	0	0
1047	chr11_9043	i	0			1.01	0	0
1048	chr11_9044	i	0			1.01	0	0
1049	chr11_9045	i	0			1.01	0	0
1050	chr11_9046	i	0			1.01	0	0
1051	chr11_9047	i	0			1.01	0	0
1052	chr11_9048	i	0			1.01	0	0
1053	chr11_9049	i	0			1.01	0	0
1054	chr11_9050	i	0			1.01	0	0
1055	chr11_9051	i	0			1.01	0	0
1056	chr11_9052	i	0			1.01	0	0
1057	chr11_9053	i	0			1.01	0	0
1058	chr11_9054	i	0			1.01	0	0
1059	chr11_9055	i	0			1.01	0	0
1060	chr11_9056	i	0			1.01	0	0
1061	chr11_9057	i	0			1.01	0	0
1062	chr11_9058	i	0			1.01	0	0
1063	chr11_9059	i	0			1.01	0	0
1064	chr11_9060	i	0			1.01	0	0
1065	chr11_9061	i	0			1.01	0	0
1066	chr11_9062	i	0			1.01	0	0
1067	chr11_9063	i	0			1.01	0	0
1068	chr11_9064	i	0			1.01	0	0
1069	chr11_9065	i	0			1.01	0	0
1070	chr11_9066	i	0			1.01	0	0
1071	chr11_9067	i	0			1.01	0	0
1072	chr11_9068	i	0			1.01	0	0
1073	chr11_9069	i	0			1.01	0	0
1074	chr11_9070	i	0			1.01	0	0
1075	chr11_9071	i	0			1.01	0	0
1076	chr11_9072	i	0			1.01	0	0
1077	chr11_9073	i	0			1.01	0	0
1078	chr11_9074	i	0			1.01	0	0
1079	chr11_9075	i	0			1.01	0	0
1080	chr11_9076	i	0			1.01	0	0
1081	chr11_9077	i	0			1.01	0	0
1082	chr11_9078	i	0			1.01	0	0
1083	chr11_9079	i	0			1.01	0	0
1084	chr11_9080	i	0			1.01	0	0
1085	chr11_9081	i	0			1.01	0	0
1086	chr11_9082	i	0			1.01	0	0
1087	chr11_9083	i	0			1.01	0	0
1088	chr11_9084	i	0			1.01	0	0
1089	chr11_9085	i	0			1.01	0	0
1090	chr11_9086	i	0			1.01	0	0
1091	chr11_9087	i	0			1.01	0	0
1092	chr11_9088	i	0			1.01	0	0
1093	chr11_9089	i	0			1.01	0	0
1094	chr11_9090	i	0			1.01	0	0
1095	chr11_9091	i	0			1.01	0	0
1096	chr11_9092	i	0			1.01	0	0
1097	chr11_9093	i	0			1.01	0	0
1098	chr11_9094	i	0			1.01	0	0
1099	chr11_9095	i	0			1.01	0	0
1100	chr11_9096	i	0			1.01	0	0
1101	chr11_9097	i	0			1.01	0	0
1102	chr11_9098	i	0			1.01	0	0
1103	chr11_9099	i	0			1.01	0	0
1104	chr11_9100	i	0			1.01	0	0
1105	chr11_9101	i	0			1.01	0	0
1106	chr11_9102	i	0			1.01	0	0
1107	chr11_9103	i	0			1.01	0	0
1108	chr11_9104	i	0			1.01	0	0
1109	chr11_9105	i	0			1.01	0	0
1110	chr11_9106	i	0			1.01	0	0
1111	chr11_9107	i	0			1.01	0	0
1112	chr11_9108	i	0			1.01	0	0
1113	chr11_9109	i	0			1.01	0	0
1114	chr11_9110	i	0			1.01	0	0
1115	chr11_9111	i	0			1.01	0	0
1116	chr11_9112	i	0			1.01	0	0
1117	chr11_9113	i	0			1.01	0	0
1118	chr11_9114	i	0			1.01	0	0
1119	chr11_9115	i	0			1.01	0	0
1120	chr11_9116	i	0			1.01	0	0
1121	chr11_9117	i	0			1.01	0	0
1122	chr11_9118	i	0			1.01	0	0
1123	chr11_9119	i	0			1.01	0	0
1124	chr11_9120	i	0			1.01	0	0
1125	chr11_9121	i	0			1.01	0	0
1126	chr11_9122	i	0			1.01	0	0
1127	chr11_9123	i	0			1.01	0	0
1128	chr11_9124	i	0			1.01	0	0
1129	chr11_9125	i	0			1.01	0	0
1130	chr11_9126	i	0			1.01	0	0
1131	chr11_9127	i	0			1.01	0	0
1132	chr11_9128	i	0			1.01	0	0
1133	chr11_9129	i	0			1.01	0	0
1134	chr11_9130	i	0			1.01	0	0
1135	chr11_9131	i	0			1.01	0	0
1136	chr11_9132	i	0			1.01	0	0
1137	chr11_9133	i	0			1.01	0	0
1138	chr11_9134	i	0			1.01	0	0
1139	chr11_9135	i	0			1.01	0	0
1140	chr11_9136	i	0			1.01	0	0
1141	chr11_9137	i	0			1.01	0	0
1142	chr11_9138	i	0			1.01	0	0
1143	chr11_9139	i	0			1.01	0	0
1144	chr11_9140	i	0			1.01	0	0
1145	chr11_9141	i	0			1.01	0	0
1146	chr11_9142	i	0			1.01	0	0
1147	chr11_9143	i	0			1.01	0	0
1148	chr11_9144	i	0			1.01	0	0
1149	chr11_9145	i	0			1.01	0	0
1150	chr11_9146	i	0			1.01	0	0
1151	chr11_9147	i	0			1.01	0	0
1152	chr11_9148	i	0			1.01	0	0
1153	chr11_9149	i	0			1.01	0	0
1154	chr11_9150	i	0			1.01	0	0
1155	chr11_9151	i	0			1.01	0	0
1156	chr11_9152	i	0			1.01	0	0
1157	chr11_9153	i	0			1.01	0	0
1158	chr11_9154	i	0			1.01	0	0
1159	chr11_9155	i	0			1.01	0	0
1160	chr11_9156	i	0			1.01	0	0
1161	chr11_9157	i	0			1.01	0	0
1162	chr11_9158	i	0			1.01	0	0
1163	chr11_9159	i	0			1.01	0	0
1164	chr11_9160	i	0			1.01	0	0
1165	chr11_9161	i	0			1.01	0	0
1166	chr11_9162	i	0			1.01	0	0
1167	chr11_9163	i	0			1.01	0	0
1168	chr11_9164	i	0			1.01	0	0
1169	chr11_9165	i	0			1.01	0	0
1170	chr11_9166	i	0			1.01	0	0
1171	chr11_9167	i	0			1.01	0	0
1172	chr11_9168	i	0			1.01	0	0
1173	chr11_9169	i	0			1.01	0	0
1174	chr11_9170	i	0			1.01	0	0
1175	chr11_9171	i	0			1.01	0	0
1176	chr11_9172	i	0			1.01	0	0
1177	chr11_9173	i	0			1.01	0	0
1178	chr11_9174	i	0			1.01	0	0
1179	chr11_9175	i	0			1.01	0	0
1180	chr11_9176	i	0			1.01	0	0
1181	chr11_9177	i	0			1.01	0	0
1182	chr11_9178	i	0			1.01	0	0
1183	chr11_9179	i	0			1.01	0	0
1184	chr11_9180	i	0			1.01	0	0
1185	chr11_9181	i	0			1.01	0	0
1186	chr11_9182	i	0			1.01	0	0
1187	chr11_9183	i	0			1.01	0	0
1188	chr11_9184	i	0			1.01	0	0
1189	chr11_9185	i	0			1.01	0	0
1190	chr11_9186	i	0			1.01	0	0
1191	chr11_9187	i	0			1.01	0	0
1192	chr11_9188	i	0			1.01	0	0
1193	chr11_9189	i	0			1.01	0	0
1194	chr11_9190	i	0			1.01	0	0
1195	chr11_9191	i	0			1.01	0	0
1196	chr11_9192	i	0			1.01	0	0
1197	chr11_9193	i	0			1.01	0	0
1198	chr11_9194	i	0			1.01	0	0
1199	chr11_9195	i	0			1.01	0	0
1200	chr11_9196	i	0			1.01	0	0
1201	chr11_9197	i	0			1.01	0	0
1202	chr11_9198	i	0			1.01	0	0
1203	chr11_9199	i	0			1.01	0	0
1204	chr11_9200	i	0			1.01	0	0
1205	chr11_9201	i	0			1.01	0	0
1206	chr11_9202	i	0			1.01	0	0
1207	chr11_9203	i	0			1.01	0	0
1208	chr11_9204	i	0			1.01	0	0
1209	chr11_9205	i	0			1.01	0	0
1210	chr11_9206	i	0			1.01	0	0
1211	chr11_9207	i	0			1.01	0	0
1212	chr11_9208	i	0			1.01	0	0
1213	chr11_9209	i	0			1.01	0	0
1214	chr11_9210	i	0			1.01	0	0
1215	chr11_9211	i	0			1.01	0	0
1216	chr11_9212	i	0			1.01	0	0
1217	chr11_9213	i	0			1.01	0	0
1218	chr11_9214	i	0			1.01	0	0
1219	chr11_9215	i	0			1.01	0	0
1220	chr11_9216	i	0			1.01	0	0
1221	chr11_9217	i	0			1.01	0	0
1222	chr11_9218	i	0			1.01	0	0
1223	chr11_9219	i	0			1.01	0	0
1224	chr11_9220	i	0			1.01	0	0
1225	chr11_9221	i	0			1.01	0	0
1226	chr11_9222	i	0			1.01	0	0
1227	chr11_9223	i	0			1.01	0	0
1228	chr11_9224	i	0			1.01	0	0
1229	chr11_9225	i	0			1.01	0	0
1230	chr11_9226	i	0			1.01	0	0
1231	chr11_9227	i	0			1.01	0	0
1232	chr11_9228	i	0			1.01	0	0
1233	chr11_9229	i	0			1.01	0	0
1234	chr11_9230	i	0			1.01	0	0
1235	chr11_9231	i	0			1.01	0	0
1236	chr11_9232	i	0			1.01	0	0
1237	chr11_9233	i	0			1.01	0	0
1238	chr11_9234	i	0			1.01	0	0
1239	chr11_9235	i	0			1.01	0	0
1240	chr11_9236	i	0			1.01	0	0
1241	chr11_9237	i	0			1.01	0	0
1242	chr11_9238	i	0			1.01	0	0
1243	chr11_9239	i	0			1.01	0	0
1244	chr11_9240	i	0			1.01	0	0
1245	chr11_9241	i	0			1.01	0	0
1246	chr11_9242	i	0			1.01	0	0
1247	chr11_9243	i	0			1.01	0	0
1248	chr11_9244	i	0			1.01	0	0
1249	chr11_9245	i	0			1.01	0	0
1250	chr11_9246	i	0			1.01	0	0
1251	chr11_9247	i	0			1.01	0	0
1252	chr11_9248	i	0			1.01	0	0
1253	chr11_9249	i	0			1.01	0	0
1254	chr11_9250	i	0			1.01	0	0
1255	chr11_9251	i	0			1.01	0	0
1256	chr11_9252	i	0			1.01	0	0
1257	chr11_9253	i	0			1.01	0	0
1258	chr11_9254	i	0			1.01	0	0
1259	chr11_9255	i	0			1.01	0	0
1260	chr11_9256	i	0			1.01	0	0
1261	chr11_9257	i	0			1.01	0	0
1262	chr11_9258	i	0			1.01	0	0
1263	chr11_9259	i	0			1.01	0	0
1264	chr11_9260	i	0			1.01	0	0
1265	chr11_9261	i	0			1.01	0	0
1266	chr11_9262	i	0			1.01	0	0
1267	chr11_9263	i	0			1.01	0	0
1268	chr11_9264	i	0			1.01	0	0
1269	chr11_9265	i	0			1.01	0	0
1270	chr11_9266	i	0			1.01	0	0
1271	chr11_9267	i	0			1.01	0	0
1272	chr11_9268	i	0			1.01	0	0
1273	chr11_9269	i	0			1.01	0	0
1274	chr11_9270	i	0			1.01	0	0
1275	chr11_9271	i	0			1.01	0	0
1276	chr11_9272	i	0			1.01	0	0
1277	chr11_9273	i	0			1.01	0	0
1278	chr11_9274	i	0			1.01	0	0
1279	chr11_9275	i	0			1.01	0	0
1280	chr11_9276	i	0			1.01	0	0
1281	chr11_9277	i	0			1.01	0	0
1282	chr11_9278	i	0			1.01	0	0
1283	chr11_9279	i	0			1.01	0	0
1284	chr11_9280	i	0			1.01	0	0
1285	chr11_9281	i	0			1.01	0	0
1286	chr11_9282	i	0			1.01	0	0
1287	chr11_9283	i	0			1.01	0	0
1288	chr11_9284	i	0			1.01	0	0
1289	chr11_9285	i	0			1.01	0	0
1290	chr11_9286	i	0			1.01	0	0
1291	chr11_9287	i	0			1.01	0	0
1292	chr11_9288	i	0			1.01	0	0
1293	chr11_9289	i	0			1.01	0	0
1294	chr11_9290	i	0			1.01	0	0
1295	chr11_9291	i	0			1.01	0	0
1296	chr11_9292	i	0			1.01	0	0
1297	chr11_9293	i	0			1.01	0	0
1298	chr11_9294	i	0			1.01	0	0
1299	chr11_9295	i	0			1.01	0	0
1300	chr11_9296	i	0			1.01	0	0
1301	chr11_9297	i	0			1.01	0	0
1302	chr11_9298	i	0			1.01	0	0
1303	chr11_9299	i	0			1.01	0	0
1304	chr11_9300	i	0			1.01	0	0
1305	chr11_9301	i	0			1.01	0	0
1306	chr11_9302	i	0			1.01	0	0
1307	chr11_9303	i	0			1.01	0	0
1308	chr11_9304	i	0			1.01	0	0
1309	chr11_9305	i	0			1.01	0	0
1310	chr11_9306	i	0			1.01	0	0
1311	chr11_9307	i	0			1.01	0	0
1312	chr11_9308	i	0			1.01	0	0
1313	chr11_9309	i	0			1.01	0	0
