

id	name	type	num.parents	parents	offsets	p.value	chisq	df
664	chr6_3660	i	0			1.01	0	0
665	chr6_3661	i	0			1.01	0	0
666	chr6_3662	i	0			1.01	0	0
667	chr6_3663	i	0			1.01	0	0
668	chr6_3664	i	0			1.01	0	0
669	chr6_3665	i	0			1.01	0	0
670	chr6_3666	i	0			1.01	0	0
671	chr6_3667	i	0			1.01	0	0
672	chr6_3668	i	0			1.01	0	0
673	chr6_3669	i	0			1.01	0	0
674	chr6_3670	i	0			1.01	0	0
675	chr6_3671	i	0			1.01	0	0
676	chr6_3672	i	0			1.01	0	0
677	chr6_3673	i	0			1.01	0	0
678	chr6_3674	i	0			1.01	0	0
679	chr6_3675	i	0			1.01	0	0
680	chr6_3676	i	0			1.01	0	0
681	chr6_3677	i	0			1.01	0	0
682	chr6_3678	i	0			1.01	0	0
683	chr6_3679	i	0			1.01	0	0
684	chr6_3680	i	0			1.01	0	0
685	chr6_3681	i	0			1.01	0	0
686	chr6_3682	i	0			1.01	0	0
687	chr6_3683	i	0			1.01	0	0
688	chr6_3684	i	0			1.01	0	0
689	chr6_3685	i	0			1.01	0	0
690	chr6_3686	i	0			1.01	0	0
691	chr6_3687	i	0			1.01	0	0
692	chr6_3688	i	0			1.01	0	0
693	chr6_3689	i	0			1.01	0	0
694	chr6_3690	i	0			1.01	0	0
695	chr6_3691	i	0			1.01	0	0
696	chr6_3692	i	0			1.01	0	0
697	chr6_3693	i	0			1.01	0	0
698	chr6_3694	i	0			1.01	0	0
699	chr6_3695	i	0			1.01	0	0
700	chr6_3696	i	0			1.01	0	0
701	chr6_3697	i	0			1.01	0	0
702	chr6_3698	i	0			1.01	0	0
703	chr6_3699	i	0			1.01	0	0
704	chr6_3700	i	0			1.01	0	0
705	chr6_3701	i	0			1.01	0	0
706	chr6_3702	i	0			1.01	0	0
707	chr6_3703	i	0			1.01	0	0
708	chr6_3704	i	0			1.01	0	0
709	chr6_3705	i	0			1.01	0	0
710	chr6_3706	i	0			1.01	0	0
711	chr6_3707	i	0			1.01	0	0
712	chr6_3708	i	0			1.01	0	0
713	chr6_3709	i	0			1.01	0	0
714	chr6_3710	i	0			1.01	0	0
715	chr6_3711	i	0			1.01	0	0
716	chr6_3712	i	0			1.01	0	0
717	chr6_3713	i	0			1.01	0	0
718	chr6_3714	i	0			1.01	0	0
719	chr6_3715	i	0			1.01	0	0
720	chr6_3716	i	0			1.01	0	0
721	chr6_3717	i	0			1.01	0	0
722	chr6_3718	i	0			1.01	0	0
723	chr6_3719	i	0			1.01	0	0
724	chr6_3720	i	0			1.01	0	0
725	chr6_3721	i	0			1.01	0	0
726	chr6_3722	i	0			1.01	0	0
727	chr6_3723	i	0			1.01	0	0
728	chr6_3724	i	0			1.01	0	0
729	chr6_3725	i	0			1.01	0	0
730	chr6_3726	i	0			1.01	0	0
731	chr6_3727	i	0			1.01	0	0
732	chr6_3728	i	0			1.01	0	0
733	chr6_3729	i	0			1.01	0	0
734	chr6_3730	i	0			1.01	0	0
735	chr6_3731	i	0			1.01	0	0
736	chr6_3732	i	0			1.01	0	0
737	chr6_3733	i	0			1.01	0	0
738	chr6_3734	i	0			1.01	0	0
739	chr6_3735	i	0			1.01	0	0
740	chr6_3736	i	0			1.01	0	0
741	chr6_3737	i	0			1.01	0	0
742	chr6_3738	i	0			1.01	0	0
743	chr6_3739	i	0			1.01	0	0
744	chr6_3740	i	0			1.01	0	0
745	chr6_3741	i	0			1.01	0	0
746	chr6_3742	i	0			1.01	0	0
747	chr6_3743	i	0			1.01	0	0
748	chr6_3744	i	0			1.01	0	0
749	chr6_3745	i	0			1.01	0	0
750	chr6_3746	i	0			1.01	0	0
751	chr6_3747	i	0			1.01	0	0
752	chr6_3748	i	0			1.01	0	0
753	chr6_3749	i	0			1.01	0	0
754	chr6_3750	i	0			1.01	0	0
755	chr6_3751	i	0			1.01	0	0
756	chr6_3752	i	0			1.01	0	0
757	chr6_3753	i	0			1.01	0	0
758	chr6_3754	i	0			1.01	0	0
759	chr6_3755	i	0			1.01	0	0
760	chr6_3756	i	0			1.01	0	0
761	chr6_3757	i	0			1.01	0	0
762	chr6_3758	i	0			1.01	0	0
763	chr6_3759	i	0			1.01	0	0
764	chr6_3760	i	0			1.01	0	0
765	chr6_3761	i	0			1.01	0	0
766	chr6_3762	i	0			1.01	0	0
767	chr6_3763	i	0			1.01	0	0
768	chr6_3764	i	0			1.01	0	0
769	chr6_3765	i	0			1.01	0	0
770	chr6_3766	i	0			1.01	0	0
771	chr6_3767	i	0			1.01	0	0
772	chr6_3768	i	0			1.01	0	0
773	chr6_3769	i	0			1.01	0	0
774	chr6_3770	i	0			1.01	0	0
775	chr6_3771	i	0			1.01	0	0
776	chr6_3772	i	0			1.01	0	0
777	chr6_3773	i	0			1.01	0	0
778	chr6_3774	i	0			1.01	0	0
779	chr6_3775	i	0			1.01	0	0
780	chr6_3776	i	0			1.01	0	0
781	chr6_3777	i	0			1.01	0	0
782	chr6_3778	i	0			1.01	0	0
783	chr6_3779	i	0			1.01	0	0
784	chr6_3780	i	0			1.01	0	0
785	chr6_3781	i	0			1.01	0	0
786	chr6_3782	i	0			1.01	0	0
787	chr6_3783	i	0			1.01	0	0
788	chr6_3784	i	0			1.01	0	0
789	chr6_3785	i	0			1.01	0	0
790	chr6_3786	i	0			1.01	0	0
791	chr6_3787	i	0			1.01	0	0
792	chr6_3788	i	0			1.01	0	0
793	chr6_3789	i	0			1.01	0	0
794	chr6_3790	i	0			1.01	0	0
795	chr6_3791	i	0			1.01	0	0
796	chr6_3792	i	0			1.01	0	0
797	chr6_3793	i	0			1.01	0	0
798	chr6_3794	i	0			1.01	0	0
799	chr6_3795	i	0			1.01	0	0
800	chr6_3796	i	0			1.01	0	0
801	chr6_3797	i	0			1.01	0	0
802	chr6_3798	i	0			1.01	0	0
803	chr6_3799	i	0			1.01	0	0
804	chr6_3800	i	0			1.01	0	0
805	chr6_3801	i	0			1.01	0	0
806	chr6_3802	i	0			1.01	0	0
807	chr6_3803	i	0			1.01	0	0
808	chr6_3804	i	0			1.01	0	0
809	chr6_3805	i	0			1.01	0	0
810	chr6_3806	i	0			1.01	0	0
811	chr6_3807	i	0			1.01	0	0
812	chr6_3808	i	0			1.01	0	0
813	chr6_3809	i	0			1.01	0	0
814	chr6_3810	i	0			1.01	0	0
815	chr6_3811	i	0			1.01	0	0
816	chr6_3812	i	0			1.01	0	0
817	chr6_3813	i	0			1.01	0	0
818	chr6_3814	i	0			1.01	0	0
819	chr6_3815	i	0			1.01	0	0
820	chr6_3816	i	0			1.01	0	0
821	chr6_3817	i	0			1.01	0	0
822	chr6_3818	i	0			1.01	0	0
823	chr6_3819	i	0			1.01	0	0
824	chr6_3820	i	0			1.01	0	0
825	chr6_3821	i	0			1.01	0	0
826	chr6_3822	i	0			1.01	0	0
827	chr6_3823	i	0			1.01	0	0
828	chr6_3824	i	0			1.01	0	0
829	chr6_3825	i	0			1.01	0	0
830	chr6_3826	i	0			1.01	0	0
831	chr6_3827	i	0			1.01	0	0
832	chr6_3828	i	0			1.01	0	0
833	chr6_3829	i	0			1.01	0	0
834	chr6_3830	i	0			1.01	0	0
835	chr6_3831	i	0			1.01	0	0
836	chr6_3832	i	0			1.01	0	0
837	chr6_3833	i	0			1.01	0	0
838	chr6_3834	i	0			1.01	0	0
839	chr6_3835	i	0			1.01	0	0
840	chr6_3836	i	0			1.01	0	0
841	chr6_3837	i	0			1.01	0	0
842	chr6_3838	i	0			1.01	0	0
843	chr6_3839	i	0			1.01	0	0
844	chr6_3840	i	0			1.01	0	0
845	chr6_3841	i	0			1.01	0	0
846	chr6_3842	i	0			1.01	0	0
847	chr6_3843	i	0			1.01	0	0
848	chr6_3844	i	0			1.01	0	0
849	chr6_3845	i	0			1.01	0	0
850	chr6_3846	i	0			1.01	0	0
851	chr6_3847	i	0			1.01	0	0
852	chr6_3848	i	0			1.01	0	0
853	chr6_3849	i	0			1.01	0	0
854	chr6_3850	i	0			1.01	0	0
855	chr6_3851	i	0			1.01	0	0
856	chr6_3852	i	0			1.01	0	0
857	chr6_3853	i	0			1.01	0	0
858	chr6_3854	i	0			1.01	0	0
859	chr6_3855	i	0			1.01	0	0
860	chr6_3856	i	0			1.01	0	0
861	chr6_3857	i	0			1.01	0	0
862	chr6_3858	i	0			1.01	0	0
863	chr6_3859	i	0			1.01	0	0
864	chr6_3860	i	0			1.01	0	0
865	chr6_3861	i	0			1.01	0	0
866	chr6_3862	i	0			1.01	0	0
867	chr6_3863	i	0			1.01	0	0
868	chr6_3864	i	0			1.01	0	0
869	chr6_3865	i	0			1.01	0	0
870	chr6_3866	i	0			1.01	0	0
871	chr6_3867	i	0			1.01	0	0
872	chr6_3868	i	0			1.01	0	0
873	chr6_3869	i	0			1.01	0	0
874	chr6_3870	i	0			1.01	0	0
875	chr6_3871	i	0			1.01	0	0
876	chr6_3872	i	0			1.01	0	0
877	chr6_3873	i	0			1.01	0	0
878	chr6_3874	i	0			1.01	0	0
879	chr6_3875	i	0			1.01	0	0
880	chr6_3876	i	0			1.01	0	0
881	chr6_3877	i	0			1.01	0	0
882	chr6_3878	i	0			1.01	0	0
883	chr6_3879	i	0			1.01	0	0
884	chr6_3880	i	0			1.01	0	0
885	chr6_3881	i	0			1.01	0	0
886	chr6_3882	i	0			1.01	0	0
887	chr6_3883	i	0			1.01	0	0
888	chr6_3884	i	0			1.01	0	0
889	chr6_3885	i	0			1.01	0	0
890	chr6_3886	i	0			1.01	0	0
891	chr6_3887	i	0			1.01	0	0
892	chr6_3888	i	0			1.01	0	0
893	chr6_3889	i	0			1.01	0	0
894	chr6_3890	i	0			1.01	0	0
895	chr6_3891	i	0			1.01	0	0
896	chr6_3892	i	0			1.01	0	0
897	chr6_3893	i	0			1.01	0	0
898	chr6_3894	i	0			1.01	0	0
899	chr6_3895	i	0			1.01	0	0
900	chr6_3896	i	0			1.01	0	0
901	chr6_3897	i	0			1.01	0	0
902	chr6_3898	i	0			1.01	0	0
903	chr6_3899	i	0			1.01	0	0
904	chr6_3900	i	0			1.01	0	0
905	chr6_3901	i	0			1.01	0	0
906	chr6_3902	i	0			1.01	0	0
907	chr6_3903	i	0			1.01	0	0
908	chr6_3904	i	0			1.01	0	0
909	chr6_3905	i	0			1.01	0	0
910	chr6_3906	i	0			1.01	0	0
911	chr6_3907	i	0			1.01	0	0
912	chr6_3908	i	0			1.01	0	0
913	chr6_3909	i	0			1.01	0	0
914	chr6_3910	i	0			1.01	0	0
915	chr6_3911	i	0			1.01	0	0
916	chr6_3912	i	0			1.01	0	0
917	chr6_3913	i	0			1.01	0	0
918	chr6_3914	i	0			1.01	0	0
919	chr6_3915	i	0			1.01	0	0
920	chr6_3916	i	0			1.01	0	0
921	chr6_3917	i	0			1.01	0	0
922	chr6_3918	i	0			1.01	0	0
923	chr6_3919	i	0			1.01	0	0
924	chr6_3920	i	0			1.01	0	0
925	chr6_3921	i	0			1.01	0	0
926	chr6_3922	i	0			1.01	0	0
927	chr6_3923	i	0			1.01	0	0
928	chr6_3924	i	0			1.01	0	0
929	chr6_3925	i	0			1.01	0	0
930	chr6_3926	i	0			1.01	0	0
931	chr6_3927	i	0			1.01	0	0
932	chr6_3928	i	0			1.01	0	0
933	chr6_3929	i	0			1.01	0	0
934	chr6_3930	i	0			1.01	0	0
935	chr6_3931	i	0			1.01	0	0
936	chr6_3932	i	0			1.01	0	0
937	chr6_3933	i	0			1.01	0	0
938	chr6_3934	i	0			1.01	0	0
939	chr6_3935	i	0			1.01	0	0
940	chr6_3936	i	0			1.01	0	0
941	chr6_3937	i	0			1.01	0	0
942	chr6_3938	i	0			1.01	0	0
943	chr6_3939	i	0			1.01	0	0
944	chr6_3940	i	0			1.01	0	0
945	chr6_3941	i	0			1.01	0	0
946	chr6_3942	i	0			1.01	0	0
947	chr6_3943	i	0			1.01	0	0
948	chr6_3944	i	0			1.01	0	0
949	chr6_3945	i	0			1.01	0	0
950	chr6_3946	i	0			1.01	0	0
951	chr6_3947	i	0			1.01	0	0
952	chr6_3948	i	0			1.01	0	0
953	chr6_3949	i	0			1.01	0	0
954	chr6_3950	i	0			1.01	0	0
955	chr6_3951	i	0			1.01	0	0
956	chr6_3952	i	0			1.01	0	0
957	chr6_3953	i	0			1.01	0	0
958	chr6_3954	i	0			1.01	0	0
959	chr6_3955	i	0			1.01	0	0
960	chr6_3956	i	0			1.01	0	0
961	chr6_3957	i	0			1.01	0	0
962	chr6_3958	i	0			1.01	0	0
963	chr6_3959	i	0			1.01	0	0
964	chr6_3960	i	0			1.01	0	0
965	chr6_3961	i	0			1.01	0	0
966	chr6_3962	i	0			1.01	0	0
967	chr6_3963	i	0			1.01	0	0
968	chr6_3964	i	0			1.01	0	0
969	chr6_3965	i	0			1.01	0	0
970	chr6_3966	i	0			1.01	0	0
971	chr6_3967	i	0			1.01	0	0
972	chr6_3968	i	0			1.01	0	0
973	chr6_3969	i	0			1.01	0	0
974	chr6_3970	i	0			1.01	0	0
975	chr6_3971	i	0			1.01	0	0
976	chr6_3972	i	0			1.01	0	0
977	chr6_3973	i	0			1.01	0	0
978	chr6_3974	i	0			1.01	0	0
979	chr6_3975	i	0			1.01	0	0
980	chr6_3976	i	0			1.01	0	0
981	chr6_3977	i	0			1.01	0	0
982	chr6_3978	i	0			1.01	0	0
983	chr6_3979	i	0			1.01	0	0
984	chr6_3980	i	0			1.01	0	0
985	chr6_3981	i	0			1.01	0	0
986	chr6_3982	i	0			1.01	0	0
987	chr6_3983	i	0			1.01	0	0
988	chr6_3984	i	0			1.01	0	0
989	chr6_3985	i	0			1.01	0	0
990	chr6_3986	i	0			1.01	0	0
991	chr6_3987	i	0			1.01	0	0
992	chr6_3988	i	0			1.01	0	0
993	chr6_3989	i	0			1.01	0	0
994	chr6_3990	i	0			1.01	0	0
995	chr6_3991	i	0			1.01	0	0
996	chr6_3992	i	0			1.01	0	0
997	chr6_3993	i	0			1.01	0	0
998	chr6_3994	i	0			1.01	0	0
999	chr6_3995	i	0			1.01	0	0
1000	chr6_3996	i	0			1.01	0	0
1001	chr6_3997	i	0			1.01	0	0
1002	chr6_3998	i	0			1.01	0	0
1003	chr6_3999	i	0			1.01	0	0
1004	chr6_4000	i	0			1.01	0	0
1005	chr6_4001	i	0			1.01	0	0
1006	chr6_4002	i	0			1.01	0	0
1007	chr6_4003	i	0			1.01	0	0
1008	chr6_4004	i	0			1.01	0	0
1009	chr6_4005	i	0			1.01	0	0
1010	chr6_4006	i	0			1.01	0	0
1011	chr6_4007	i	0			1.01	0	0
1012	chr6_4008	i	0			1.01	0	0
1013	chr6_4009	i	0			1.01	0	0
1014	chr6_4010	i	0			1.01	0	0
1015	chr6_4011	i	0			1.01	0	0
1016	chr6_4012	i	0			1.01	0	0
1017	chr6_4013	i	0			1.01	0	0
1018	chr6_4014	i	0			1.01	0	0
1019	chr6_4015	i	0			1.01	0	0
1020	chr6_4016	i	0			1.01	0	0
1021	chr6_4017	i	0			1.01	0	0
1022	chr6_4018	i	0			1.01	0	0
1023	chr6_4019	i	0			1.01	0	0
1024	chr6_4020	i	0			1.01	0	0
1025	chr6_4021	i	0			1.01	0	0
1026	chr6_4022	i	0			1.01	0	0
1027	chr6_4023	i	0			1.01	0	0
1028	chr6_4024	i	0			1.01	0	0
1029	chr6_4025	i	0			1.01	0	0
1030	chr6_4026	i	0			1.01	0	0
1031	chr6_4027	i	0			1.01	0	0
1032	chr6_4028	i	0			1.01	0	0
1033	chr6_4029	i	0			1.01	0	0
1034	chr6_4030	i	0			1.01	0	0
1035	chr6_4031	i	0			1.01	0	0
1036	chr6_4032	i	0			1.01	0	0
1037	chr6_4033	i	0			1.01	0	0
1038	chr6_4034	i	0			1.01	0	0
1039	chr6_4035	i	0			1.01	0	0
1040	chr6_4036	i	0			1.01	0	0
1041	chr6_4037	i	0			1.01	0	0
1042	chr6_4038	i	0			1.01	0	0
1043	chr6_4039	i	0			1.01	0	0
1044	chr6_4040	i	0			1.01	0	0
1045	chr6_4041	i	0			1.01	0	0
1046	chr6_4042	i	0			1.01	0	0
1047	chr6_4043	i	0			1.01	0	0
1048	chr6_4044	i	0			1.01	0	0
1049	chr6_4045	i	0			1.01	0	0
1050	chr6_4046	i	0			1.01	0	0
1051	chr6_4047	i	0			1.01	0	0
1052	chr6_4048	i	0			1.01	0	0
1053	chr6_4049	i	0			1.01	0	0
1054	chr6_4050	i	0			1.01	0	0
1055	chr6_4051	i	0			1.01	0	0
1056	chr6_4052	i	0			1.01	0	0
1057	chr6_4053	i	0			1.01	0	0
1058	chr6_4054	i	0			1.01	0	0
1059	chr6_4055	i	0			1.01	0	0
1060	chr6_4056	i	0			1.01	0	0
1061	chr6_4057	i	0			1.01	0	0
1062	chr6_4058	i	0			1.01	0	0
1063	chr6_4059	i	0			1.01	0	0
1064	chr6_4060	i	0			1.01	0	0
1065	chr6_4061	i	0			1.01	0	0
1066	chr6_4062	i	0			1.01	0	0
1067	chr6_4063	i	0			1.01	0	0
1068	chr6_4064	i	0			1.01	0	0
1069	chr6_4065	i	0			1.01	0	0
1070	chr6_4066	i	0			1.01	0	0
1071	chr6_4067	i	0			1.01	0	0
1072	chr6_4068	i	0			1.01	0	0
1073	chr6_4069	i	0			1.01	0	0
1074	chr6_4070	i	0			1.01	0	0
1075	chr6_4071	i	0			1.01	0	0
1076	chr6_4072	i	0			1.01	0	0
1077	chr6_4073	i	0			1.01	0	0
1078	chr6_4074	i	0			1.01	0	0
1079	chr6_4075	i	0			1.01	0	0
1080	chr6_4076	i	0			1.01	0	0
1081	chr6_4077	i	0			1.01	0	0
1082	chr6_4078	i	0			1.01	0	0
1083	chr6_4079	i	0			1.01	0	0
1084	chr6_4080	i	0			1.01	0	0
1085	chr6_4081	i	0			1.01	0	0
1086	chr6_4082	i	0			1.01	0	0
1087	chr6_4083	i	0			1.01	0	0
1088	chr6_4084	i	0			1.01	0	0
1089	chr6_4085	i	0			1.01	0	0
1090	chr6_4086	i	0			1.01	0	0
1091	chr6_4087	i	0			1.01	0	0
1092	chr6_4088	i	0			1.01	0	0
1093	chr6_4089	i	0			1.01	0	0
1094	chr6_4090	i	0			1.01	0	0
1095	chr6_4091	i	0			1.01	0	0
1096	chr6_4092	i	0			1.01	0	0
1097	chr6_4093	i	0			1.01	0	0
1098	chr6_4094	i	0			1.01	0	0
1099	chr6_4095	i	0			1.01	0	0
1100	chr6_4096	i	0			1.01	0	0
1101	chr6_4097	i	0			1.01	0	0
1102	chr6_4098	i	0			1.01	0	0
1103	chr6_4099	i	0			1.01	0	0
1104	chr6_4100	i	0			1.01	0	0
1105	chr6_4101	i	0			1.01	0	0
1106	chr6_4102	i	0			1.01	0	0
1107	chr6_4103	i	0			1.01	0	0
1108	chr6_4104	i	0			1.01	0	0
1109	chr6_4105	i	0			1.01	0	0
1110	chr6_4106	i	0			1.01	0	0
1111	chr6_4107	i	0			1.01	0	0
1112	chr6_4108	i	0			1.01	0	0
1113	chr6_4109	i	0			1.01	0	0
1114	chr6_4110	i	0			1.01	0	0
1115	chr6_4111	i	0			1.01	0	0
1116	chr6_4112	i	0			1.01	0	0
1117	chr6_4113	i	0			1.01	0	0
1118	chr6_4114	i	0			1.01	0	0
1119	chr6_4115	i	0			1.01	0	0
1120	chr6_4116	i	0			1.01	0	0
1121	chr6_4117	i	0			1.01	0	0
1122	chr6_4118	i	0			1.01	0	0
1123	chr6_4119	i	0			1.01	0	0
1124	chr6_4120	i	0			1.01	0	0
1125	chr6_4121	i	0			1.01	0	0
1126	chr6_4122	i	0			1.01	0	0
1127	chr6_4123	i	0			1.01	0	0
1128	chr6_4124	i	0			1.01	0	0
1129	chr6_4125	i	0			1.01	0	0
1130	chr6_4126	i	0			1.01	0	0
1131	chr6_4127	i	0			1.01	0	0
1132	chr6_4128	i	0			1.01	0	0
1133	chr6_4129	i	0			1.01	0	0
1134	chr6_4130	i	0			1.01	0	0
1135	chr6_4131	i	0			1.01	0	0
1136	chr6_4132	i	0			1.01	0	0
1137	chr6_4133	i	0			1.01	0	0
1138	chr6_4134	i	0			1.01	0	0
1139	chr6_4135	i	0			1.01	0	0
1140	chr6_4136	i	0			1.01	0	0
1141	chr6_4137	i	0			1.01	0	0
1142	chr6_4138	i	0			1.01	0	0
1143	chr6_4139	i	0			1.01	0	0
1144	chr6_4140	i	0			1.01	0	0
1145	chr6_4141	i	0			1.01	0	0
1146	chr6_4142	i	0			1.01	0	0
1147	chr6_4143	i	0			1.01	0	0
1148	chr6_4144	i	0			1.01	0	0
1149	chr6_4145	i	0			1.01	0	0
1150	chr6_4146	i	0			1.01	0	0
1151	chr6_4147	i	0			1.01	0	0
1152	chr6_4148	i	0			1.01	0	0
1153	chr6_4149	i	0			1.01	0	0
1154	chr6_4150	i	0			1.01	0	0
1155	chr6_4151	i	0			1.01	0	0
1156	chr6_4152	i	0			1.01	0	0
1157	chr6_4153	i	0			1.01	0	0
1158	chr6_4154	i	0			1.01	0	0
1159	chr6_4155	i	0			1.01	0	0
1160	chr6_4156	i	0			1.01	0	0
1161	chr6_4157	i	0			1.01	0	0
1162	chr6_4158	i	0			1.01	0	0
1163	chr6_4159	i	0			1.01	0	0
1164	chr6_4160	i	0			1.01	0	0
1165	chr6_4161	i	0			1.01	0	0
1166	chr6_4162	i	0			1.01	0	0
1167	chr6_4163	i	0			1.01	0	0
1168	chr6_4164	i	0			1.01	0	0
1169	chr6_4165	i	0			1.01	0	0
1170	chr6_4166	i	0			1.01	0	0
1171	chr6_4167	i	0			1.01	0	0
1172	chr6_4168	i	0			1.01	0	0
1173	chr6_4169	i	0			1.01	0	0
1174	chr6_4170	i	0			1.01	0	0
1175	chr6_4171	i	0			1.01	0	0
1176	chr6_4172	i	0			1.01	0	0
1177	chr6_4173	i	0			1.01	0	0
1178	chr6_4174	i	0			1.01	0	0
1179	chr6_4175	i	0			1.01	0	0
1180	chr6_4176	i	0			1.01	0	0
1181	chr6_4177	i	0			1.01	0	0
1182	chr6_4178	i	0			1.01	0	0
1183	chr6_4179	i	0			1.01	0	0
1184	chr6_4180	i	0			1.01	0	0
1185	chr6_4181	i	0			1.01	0	0
1186	chr6_4182	i	0			1.01	0	0
1187	chr6_4183	i	0			1.01	0	0
1188	chr6_4184	i	0			1.01	0	0
1189	chr6_4185	i	0			1.01	0	0
1190	chr6_4186	i	0			1.01	0	0
1191	chr6_4187	i	0			1.01	0	0
1192	chr6_4188	i	0			1.01	0	0
1193	chr6_4189	i	0			1.01	0	0
1194	chr6_4190	i	0			1.01	0	0
1195	chr6_4191	i	0			1.01	0	0
1196	chr6_4192	i	0			1.01	0	0
1197	chr6_4193	i	0			1.01	0	0
1198	chr6_4194	i	0			1.01	0	0
1199	chr6_4195	i	0			1.01	0	0
1200	chr6_4196	i	0			1.01	0	0
1201	chr6_4197	i	0			1.01	0	0
1202	chr6_4198	i	0			1.01	0	0
1203	chr6_4199	i	0			1.01	0	0
1204	chr6_4200	i	0			1.01	0	0
1205	chr6_4201	i	0			1.01	0	0
1206	chr6_4202	i	0			1.01	0	0
1207	chr6_4203	i	0			1.01	0	0
1208	chr6_4204	i	0			1.01	0	0
1209	chr6_4205	i	0			1.01	0	0
1210	chr6_4206	i	0			1.01	0	0
1211	chr6_4207	i	0			1.01	0	0
1212	chr6_4208	i	0			1.01	0	0
1213	chr6_4209	i	0			1.01	0	0
1214	chr6_4210	i	0			1.01	0	0
1215	chr6_4211	i	0			1.01	0	0
1216	chr6_4212	i	0			1.01	0	0
1217	chr6_4213	i	0			1.01	0	0
1218	chr6_4214	i	0			1.01	0	0
1219	chr6_4215	i	0			1.01	0	0
1220	chr6_4216	i	0			1.01	0	0
1221	chr6_4217	i	0			1.01	0	0
1222	chr6_4218	i	0			1.01	0	0
1223	chr6_4219	i	0			1.01	0	0
1224	chr6_4220	i	0			1.01	0	0
1225	chr6_4221	i	0			1.01	0	0
1226	chr6_4222	i	0			1.01	0	0
1227	chr6_4223	i	0			1.01	0	0
1228	chr6_4224	i	0			1.01	0	0
1229	chr6_4225	i	0			1.01	0	0
1230	chr6_4226	i	0			1.01	0	0
1231	chr6_4227	i	0			1.01	0	0
1232	chr6_4228	i	0			1.01	0	0
1233	chr6_4229	i	0			1.01	0	0
1234	chr6_4230	i	0			1.01	0	0
1235	chr6_4231	i	0			1.01	0	0
1236	chr6_4232	i	0			1.01	0	0
1237	chr6_4233	i	0			1.01	0	0
1238	chr6_4234	i	0			1.01	0	0
1239	chr6_4235	i	0			1.01	0	0
1240	chr6_4236	i	0			1.01	0	0
1241	chr6_4237	i	0			1.01	0	0
1242	chr6_4238	i	0			1.01	0	0
1243	chr6_4239	i	0			1.01	0	0
1244	chr6_4240	i	0			1.01	0	0
1245	chr6_4241	i	0			1.01	0	0
1246	chr6_4242	i	0			1.01	0	0
1247	chr6_4243	i	0			1.01	0	0
1248	chr6_4244	i	0			1.01	0	0
1249	chr6_4245	i	0			1.01	0	0
1250	chr6_4246	i	0			1.01	0	0
1251	chr6_4247	i	0			1.01	0	0
1252	chr6_4248	i	0			1.01	0	0
1253	chr6_4249	i	0			1.01	0	0
1254	chr6_4250	i	0			1.01	0	0
1255	chr6_4251	i	0			1.01	0	0
1256	chr6_4252	i	0			1.01	0	0
1257	chr6_4253	i	0			1.01	0	0
1258	chr6_4254	i	0			1.01	0	0
1259	chr6_4255	i	0			1.01	0	0
1260	chr6_4256	i	0			1.01	0	0
1261	chr6_4257	i	0			1.01	0	0
1262	chr6_4258	i	0			1.01	0	0
1263	chr6_4259	i	0			1.01	0	0
1264	chr6_4260	i	0			1.01	0	0
1265	chr6_4261	i	0			1.01	0	0
1266	chr6_4262	i	0			1.01	0	0
1267	chr6_4263	i	0			1.01	0	0
1268	chr6_4264	i	0			1.01	0	0
1269	chr6_4265	i	0			1.01	0	0
1270	chr6_4266	i	0			1.01	0	0
1271	chr6_4267	i	0			1.01	0	0
1272	chr6_4268	i	0			1.01	0	0
1273	chr6_4269	i	0			1.01	0	0
1274	chr6_4270	i	0			1.01	0	0
1275	chr6_4271	i	0			1.01	0	0
1276	chr6_4272	i	0			1.01	0	0
1277	chr6_4273	i	0			1.01	0	0
1278	chr6_4274	i	0			1.01	0	0
1279	chr6_4275	i	0			1.01	0	0
1280	chr6_4276	i	0			1.01	0	0
1281	chr6_4277	i	0			1.01	0	0
1282	chr6_4278	i	0			1.01	0	0
1283	chr6_4279	i	0			1.01	0	0
1284	chr6_4280	i	0			1.01	0	0
1285	chr6_4281	i	0			1.01	0	0
1286	chr6_4282	i	0			1.01	0	0
1287	chr6_4283	i	0			1.01	0	0
1288	chr6_4284	i	0			1.01	0	0
1289	chr6_4285	i	0			1.01	0	0
1290	chr6_4286	i	0			1.01	0	0
1291	chr6_4287	i	0			1.01	0	0
1292	chr6_4288	i	0			1.01	0	0
1293	chr6_4289	i	0			1.01	0	0
1294	chr6_4290	i	0			1.01	0	0
1295	chr6_4291	i	0			1.01	0	0
1296	chr6_4292	i	0			1.01	0	0
1297	chr6_4293	i	0			1.01	0	0
1298	chr6_4294	i	0			1.01	0	0
1299	chr6_4295	i	0			1.01	0	0
1300	chr6_4296	i	0			1.01	0	0
1301	chr6_4297	i	0			1.01	0	0
1302	chr6_4298	i	0			1.01	0	0
1303	chr6_4299	i	0			1.01	0	0
1304	chr6_4300	i	0			1.01	0	0
1305	chr6_4301	i	0			1.01	0	0
1306	chr6_4302	i	0			1.01	0	0
1307	chr6_4303	i	0			1.01	0	0
1308	chr6_4304	i	0			1.01	0	0
1309	chr6_4305	i	0			1.01	0	0
1310	chr6_4306	i	0			1.01	0	0
1311	chr6_4307	i	0			1.01	0	0
1312	chr6_4308	i	0			1.01	0	0
1313	chr6_4309	i	0			1.01	0	0
