

id	name	type	num.parents	parents	offsets	p.value	chisq	df
2389	chr2_11192A	i	0			1.01	0	0
2390	chr2_11192B	i	0			1.01	0	0
2391	chr2_11193A	i	0			1.01	0	0
2392	chr2_11193B	i	0			1.01	0	0
2393	chr2_11194A	i	0			1.01	0	0
2394	chr2_11194B	i	0			1.01	0	0
2395	chr2_11195A	i	0			1.01	0	0
2396	chr2_11195B	i	0			1.01	0	0
2397	chr2_11196A	i	0			1.01	0	0
2398	chr2_11196B	i	0			1.01	0	0
2399	chr2_11197A	i	0			1.01	0	0
2400	chr2_11197B	i	0			1.01	0	0
2401	chr2_11198A	i	0			1.01	0	0
2402	chr2_11198B	i	0			1.01	0	0
2403	chr2_11199A	i	0			1.01	0	0
2404	chr2_11199B	i	0			1.01	0	0
2405	chr2_11200A	i	0			1.01	0	0
2406	chr2_11200B	i	0			1.01	0	0
2407	chr2_11201A	i	0			1.01	0	0
2408	chr2_11201B	i	0			1.01	0	0
2409	chr2_11202A	i	0			1.01	0	0
2410	chr2_11202B	i	0			1.01	0	0
2411	chr2_11203A	i	0			1.01	0	0
2412	chr2_11203B	i	0			1.01	0	0
2413	chr2_11204A	i	0			1.01	0	0
2414	chr2_11204B	i	0			1.01	0	0
2415	chr2_11205A	i	0			1.01	0	0
2416	chr2_11205B	i	0			1.01	0	0
2417	chr2_11206A	i	0			1.01	0	0
2418	chr2_11206B	i	0			1.01	0	0
2419	chr2_11207A	i	0			1.01	0	0
2420	chr2_11207B	i	0			1.01	0	0
2421	chr2_11208A	i	0			1.01	0	0
2422	chr2_11208B	i	0			1.01	0	0
2423	chr2_11209A	i	0			1.01	0	0
2424	chr2_11209B	i	0			1.01	0	0
2425	chr2_11210A	i	0			1.01	0	0
2426	chr2_11210B	i	0			1.01	0	0
2427	chr2_11211A	i	0			1.01	0	0
2428	chr2_11211B	i	0			1.01	0	0
2429	chr2_11212A	i	0			1.01	0	0
2430	chr2_11212B	i	0			1.01	0	0
2431	chr2_11213A	i	0			1.01	0	0
2432	chr2_11213B	i	0			1.01	0	0
2433	chr2_11214A	i	0			1.01	0	0
2434	chr2_11214B	i	0			1.01	0	0
2435	chr2_11215A	i	0			1.01	0	0
2436	chr2_11215B	i	0			1.01	0	0
2437	chr2_11216A	i	0			1.01	0	0
2438	chr2_11216B	i	0			1.01	0	0
2439	chr2_11217A	i	0			1.01	0	0
2440	chr2_11217B	i	0			1.01	0	0
2441	chr2_11218A	i	0			1.01	0	0
2442	chr2_11218B	i	0			1.01	0	0
2443	chr2_11219A	i	0			1.01	0	0
2444	chr2_11219B	i	0			1.01	0	0
2445	chr2_11220A	i	0			1.01	0	0
2446	chr2_11220B	i	0			1.01	0	0
2447	chr2_11221A	i	0			1.01	0	0
2448	chr2_11221B	i	0			1.01	0	0
2449	chr2_11222A	i	0			1.01	0	0
2450	chr2_11222B	i	0			1.01	0	0
2451	chr2_11223A	i	0			1.01	0	0
2452	chr2_11223B	i	0			1.01	0	0
2453	chr2_11224A	i	0			1.01	0	0
2454	chr2_11224B	i	0			1.01	0	0
2455	chr2_11225A	i	0			1.01	0	0
2456	chr2_11225B	i	0			1.01	0	0
2457	chr2_11226A	i	0			1.01	0	0
2458	chr2_11226B	i	0			1.01	0	0
2459	chr2_11227A	i	0			1.01	0	0
2460	chr2_11227B	i	0			1.01	0	0
2461	chr2_11228A	i	0			1.01	0	0
2462	chr2_11228B	i	0			1.01	0	0
2463	chr2_11229A	i	0			1.01	0	0
2464	chr2_11229B	i	0			1.01	0	0
2465	chr2_11230A	i	0			1.01	0	0
2466	chr2_11230B	i	0			1.01	0	0
2467	chr2_11231A	i	0			1.01	0	0
2468	chr2_11231B	i	0			1.01	0	0
2469	chr2_11232A	i	0			1.01	0	0
2470	chr2_11232B	i	0			1.01	0	0
2471	chr2_11233A	i	0			1.01	0	0
2472	chr2_11233B	i	0			1.01	0	0
2473	chr2_11234A	i	0			1.01	0	0
2474	chr2_11234B	i	0			1.01	0	0
2475	chr2_11235A	i	0			1.01	0	0
2476	chr2_11235B	i	0			1.01	0	0
2477	chr2_11236A	i	0			1.01	0	0
2478	chr2_11236B	i	0			1.01	0	0
2479	chr2_11237A	i	0			1.01	0	0
2480	chr2_11237B	i	0			1.01	0	0
2481	chr2_11238A	i	0			1.01	0	0
2482	chr2_11238B	i	0			1.01	0	0
2483	chr2_11239A	i	0			1.01	0	0
2484	chr2_11239B	i	0			1.01	0	0
2485	chr2_11240A	i	0			1.01	0	0
2486	chr2_11240B	i	0			1.01	0	0
2487	chr2_11241A	i	0			1.01	0	0
2488	chr2_11241B	i	0			1.01	0	0
2489	chr2_11242A	i	0			1.01	0	0
2490	chr2_11242B	i	0			1.01	0	0
2491	chr2_11243A	i	0			1.01	0	0
2492	chr2_11243B	i	0			1.01	0	0
2493	chr2_11244A	i	0			1.01	0	0
2494	chr2_11244B	i	0			1.01	0	0
2495	chr2_11245A	i	0			1.01	0	0
2496	chr2_11245B	i	0			1.01	0	0
2497	chr2_11246A	i	0			1.01	0	0
2498	chr2_11246B	i	0			1.01	0	0
2499	chr2_11247A	i	0			1.01	0	0
2500	chr2_11247B	i	0			1.01	0	0
2501	chr2_11248A	i	0			1.01	0	0
2502	chr2_11248B	i	0			1.01	0	0
2503	chr2_11249A	i	0			1.01	0	0
2504	chr2_11249B	i	0			1.01	0	0
2505	chr2_11250A	i	0			1.01	0	0
2506	chr2_11250B	i	0			1.01	0	0
2507	chr2_11251A	i	0			1.01	0	0
2508	chr2_11251B	i	0			1.01	0	0
2509	chr2_11252A	i	0			1.01	0	0
2510	chr2_11252B	i	0			1.01	0	0
2511	chr2_11253A	i	0			1.01	0	0
2512	chr2_11253B	i	0			1.01	0	0
2513	chr2_11254A	i	0			1.01	0	0
2514	chr2_11254B	i	0			1.01	0	0
2515	chr2_11255A	i	0			1.01	0	0
2516	chr2_11255B	i	0			1.01	0	0
2517	chr2_11256A	i	0			1.01	0	0
2518	chr2_11256B	i	0			1.01	0	0
2519	chr2_11257A	i	0			1.01	0	0
2520	chr2_11257B	i	0			1.01	0	0
2521	chr2_11258A	i	0			1.01	0	0
2522	chr2_11258B	i	0			1.01	0	0
2523	chr2_11259A	i	0			1.01	0	0
2524	chr2_11259B	i	0			1.01	0	0
2525	chr2_11260A	i	0			1.01	0	0
2526	chr2_11260B	i	0			1.01	0	0
2527	chr2_11261A	i	0			1.01	0	0
2528	chr2_11261B	i	0			1.01	0	0
2529	chr2_11262A	i	0			1.01	0	0
2530	chr2_11262B	i	0			1.01	0	0
2531	chr2_11263A	i	0			1.01	0	0
2532	chr2_11263B	i	0			1.01	0	0
2533	chr2_11264A	i	0			1.01	0	0
2534	chr2_11264B	i	0			1.01	0	0
2535	chr2_11265A	i	0			1.01	0	0
2536	chr2_11265B	i	0			1.01	0	0
2537	chr2_11266A	i	0			1.01	0	0
2538	chr2_11266B	i	0			1.01	0	0
2539	chr2_11267A	i	0			1.01	0	0
2540	chr2_11267B	i	0			1.01	0	0
2541	chr2_11268A	i	0			1.01	0	0
2542	chr2_11268B	i	0			1.01	0	0
2543	chr2_11269A	i	0			1.01	0	0
2544	chr2_11269B	i	0			1.01	0	0
2545	chr2_11270A	i	0			1.01	0	0
2546	chr2_11270B	i	0			1.01	0	0
2547	chr2_11271A	i	0			1.01	0	0
2548	chr2_11271B	i	0			1.01	0	0
2549	chr2_11272A	i	0			1.01	0	0
2550	chr2_11272B	i	0			1.01	0	0
2551	chr2_11273A	i	0			1.01	0	0
2552	chr2_11273B	i	0			1.01	0	0
2553	chr2_11274A	i	0			1.01	0	0
2554	chr2_11274B	i	0			1.01	0	0
2555	chr2_11275A	i	0			1.01	0	0
2556	chr2_11275B	i	0			1.01	0	0
2557	chr2_11276A	i	0			1.01	0	0
2558	chr2_11276B	i	0			1.01	0	0
2559	chr2_11277A	i	0			1.01	0	0
2560	chr2_11277B	i	0			1.01	0	0
2561	chr2_11278A	i	0			1.01	0	0
2562	chr2_11278B	i	0			1.01	0	0
2563	chr2_11279A	i	0			1.01	0	0
2564	chr2_11279B	i	0			1.01	0	0
2565	chr2_11280A	i	0			1.01	0	0
2566	chr2_11280B	i	0			1.01	0	0
2567	chr2_11281A	i	0			1.01	0	0
2568	chr2_11281B	i	0			1.01	0	0
2569	chr2_11282A	i	0			1.01	0	0
2570	chr2_11282B	i	0			1.01	0	0
2571	chr2_11283A	i	0			1.01	0	0
2572	chr2_11283B	i	0			1.01	0	0
2573	chr2_11284A	i	0			1.01	0	0
2574	chr2_11284B	i	0			1.01	0	0
2575	chr2_11285A	i	0			1.01	0	0
2576	chr2_11285B	i	0			1.01	0	0
2577	chr2_11286A	i	0			1.01	0	0
2578	chr2_11286B	i	0			1.01	0	0
2579	chr2_11287A	i	0			1.01	0	0
2580	chr2_11287B	i	0			1.01	0	0
2581	chr2_11288A	i	0			1.01	0	0
2582	chr2_11288B	i	0			1.01	0	0
2583	chr2_11289A	i	0			1.01	0	0
2584	chr2_11289B	i	0			1.01	0	0
2585	chr2_11290A	i	0			1.01	0	0
2586	chr2_11290B	i	0			1.01	0	0
2587	chr2_11291A	i	0			1.01	0	0
2588	chr2_11291B	i	0			1.01	0	0
2589	chr2_11292A	i	0			1.01	0	0
2590	chr2_11292B	i	0			1.01	0	0
2591	chr2_11293A	i	0			1.01	0	0
2592	chr2_11293B	i	0			1.01	0	0
2593	chr2_11294A	i	0			1.01	0	0
2594	chr2_11294B	i	0			1.01	0	0
2595	chr2_11295A	i	0			1.01	0	0
2596	chr2_11295B	i	0			1.01	0	0
2597	chr2_11296A	i	0			1.01	0	0
2598	chr2_11296B	i	0			1.01	0	0
2599	chr2_11297A	i	0			1.01	0	0
2600	chr2_11297B	i	0			1.01	0	0
2601	chr2_11298A	i	0			1.01	0	0
2602	chr2_11298B	i	0			1.01	0	0
2603	chr2_11299A	i	0			1.01	0	0
2604	chr2_11299B	i	0			1.01	0	0
2605	chr2_11300A	i	0			1.01	0	0
2606	chr2_11300B	i	0			1.01	0	0
2607	chr2_11301A	i	0			1.01	0	0
2608	chr2_11301B	i	0			1.01	0	0
2609	chr2_11302A	i	0			1.01	0	0
2610	chr2_11302B	i	0			1.01	0	0
2611	chr2_11303A	i	0			1.01	0	0
2612	chr2_11303B	i	0			1.01	0	0
2613	chr2_11304A	i	0			1.01	0	0
2614	chr2_11304B	i	0			1.01	0	0
2615	chr2_11305A	i	0			1.01	0	0
2616	chr2_11305B	i	0			1.01	0	0
2617	chr2_11306A	i	0			1.01	0	0
2618	chr2_11306B	i	0			1.01	0	0
2619	chr2_11307A	i	0			1.01	0	0
2620	chr2_11307B	i	0			1.01	0	0
2621	chr2_11308A	i	0			1.01	0	0
2622	chr2_11308B	i	0			1.01	0	0
2623	chr2_11309A	i	0			1.01	0	0
2624	chr2_11309B	i	0			1.01	0	0
2625	chr2_11310A	i	0			1.01	0	0
2626	chr2_11310B	i	0			1.01	0	0
2627	chr2_11311A	i	0			1.01	0	0
2628	chr2_11311B	i	0			1.01	0	0
2629	chr2_11312A	i	0			1.01	0	0
2630	chr2_11312B	i	0			1.01	0	0
2631	chr2_11313A	i	0			1.01	0	0
2632	chr2_11313B	i	0			1.01	0	0
2633	chr2_11314A	i	0			1.01	0	0
2634	chr2_11314B	i	0			1.01	0	0
2635	chr2_11315A	i	0			1.01	0	0
2636	chr2_11315B	i	0			1.01	0	0
2637	chr2_11316A	i	0			1.01	0	0
2638	chr2_11316B	i	0			1.01	0	0
2639	chr2_11317A	i	0			1.01	0	0
2640	chr2_11317B	i	0			1.01	0	0
2641	chr2_11318A	i	0			1.01	0	0
2642	chr2_11318B	i	0			1.01	0	0
2643	chr2_11319A	i	0			1.01	0	0
2644	chr2_11319B	i	0			1.01	0	0
2645	chr2_11320A	i	0			1.01	0	0
2646	chr2_11320B	i	0			1.01	0	0
2647	chr2_11321A	i	0			1.01	0	0
2648	chr2_11321B	i	0			1.01	0	0
2649	chr2_11322A	i	0			1.01	0	0
2650	chr2_11322B	i	0			1.01	0	0
2651	chr2_11323A	i	0			1.01	0	0
2652	chr2_11323B	i	0			1.01	0	0
2653	chr2_11324A	i	0			1.01	0	0
2654	chr2_11324B	i	0			1.01	0	0
2655	chr2_11325A	i	0			1.01	0	0
2656	chr2_11325B	i	0			1.01	0	0
2657	chr2_11326A	i	0			1.01	0	0
2658	chr2_11326B	i	0			1.01	0	0
2659	chr2_11327A	i	0			1.01	0	0
2660	chr2_11327B	i	0			1.01	0	0
2661	chr2_11328A	i	0			1.01	0	0
2662	chr2_11328B	i	0			1.01	0	0
2663	chr2_11329A	i	0			1.01	0	0
2664	chr2_11329B	i	0			1.01	0	0
2665	chr2_11330A	i	0			1.01	0	0
2666	chr2_11330B	i	0			1.01	0	0
2667	chr2_11331A	i	0			1.01	0	0
2668	chr2_11331B	i	0			1.01	0	0
2669	chr2_11332A	i	0			1.01	0	0
2670	chr2_11332B	i	0			1.01	0	0
2671	chr2_11333A	i	0			1.01	0	0
2672	chr2_11333B	i	0			1.01	0	0
2673	chr2_11334A	i	0			1.01	0	0
2674	chr2_11334B	i	0			1.01	0	0
2675	chr2_11335A	i	0			1.01	0	0
2676	chr2_11335B	i	0			1.01	0	0
2677	chr2_11336A	i	0			1.01	0	0
2678	chr2_11336B	i	0			1.01	0	0
2679	chr2_11337A	i	0			1.01	0	0
2680	chr2_11337B	i	0			1.01	0	0
2681	chr2_11338A	i	0			1.01	0	0
2682	chr2_11338B	i	0			1.01	0	0
2683	chr2_11339A	i	0			1.01	0	0
2684	chr2_11339B	i	0			1.01	0	0
2685	chr2_11340A	i	0			1.01	0	0
2686	chr2_11340B	i	0			1.01	0	0
2687	chr2_11341A	i	0			1.01	0	0
2688	chr2_11341B	i	0			1.01	0	0
2689	chr2_11342A	i	0			1.01	0	0
2690	chr2_11342B	i	0			1.01	0	0
2691	chr2_11343A	i	0			1.01	0	0
2692	chr2_11343B	i	0			1.01	0	0
2693	chr2_11344A	i	0			1.01	0	0
2694	chr2_11344B	i	0			1.01	0	0
2695	chr2_11345A	i	0			1.01	0	0
2696	chr2_11345B	i	0			1.01	0	0
2697	chr2_11346A	i	0			1.01	0	0
2698	chr2_11346B	i	0			1.01	0	0
2699	chr2_11347A	i	0			1.01	0	0
2700	chr2_11347B	i	0			1.01	0	0
2701	chr2_11348A	i	0			1.01	0	0
2702	chr2_11348B	i	0			1.01	0	0
2703	chr2_11349A	i	0			1.01	0	0
2704	chr2_11349B	i	0			1.01	0	0
2705	chr2_11350A	i	0			1.01	0	0
2706	chr2_11350B	i	0			1.01	0	0
2707	chr2_11351A	i	0			1.01	0	0
2708	chr2_11351B	i	0			1.01	0	0
2709	chr2_11352A	i	0			1.01	0	0
2710	chr2_11352B	i	0			1.01	0	0
2711	chr2_11353A	i	0			1.01	0	0
2712	chr2_11353B	i	0			1.01	0	0
2713	chr2_11354A	i	0			1.01	0	0
2714	chr2_11354B	i	0			1.01	0	0
2715	chr2_11355A	i	0			1.01	0	0
2716	chr2_11355B	i	0			1.01	0	0
2717	chr2_11356A	i	0			1.01	0	0
2718	chr2_11356B	i	0			1.01	0	0
2719	chr2_11357A	i	0			1.01	0	0
2720	chr2_11357B	i	0			1.01	0	0
2721	chr2_11358A	i	0			1.01	0	0
2722	chr2_11358B	i	0			1.01	0	0
2723	chr2_11359A	i	0			1.01	0	0
2724	chr2_11359B	i	0			1.01	0	0
2725	chr2_11360A	i	0			1.01	0	0
2726	chr2_11360B	i	0			1.01	0	0
2727	chr2_11361A	i	0			1.01	0	0
2728	chr2_11361B	i	0			1.01	0	0
2729	chr2_11362A	i	0			1.01	0	0
2730	chr2_11362B	i	0			1.01	0	0
2731	chr2_11363A	i	0			1.01	0	0
2732	chr2_11363B	i	0			1.01	0	0
2733	chr2_11364A	i	0			1.01	0	0
2734	chr2_11364B	i	0			1.01	0	0
2735	chr2_11365A	i	0			1.01	0	0
2736	chr2_11365B	i	0			1.01	0	0
2737	chr2_11366A	i	0			1.01	0	0
2738	chr2_11366B	i	0			1.01	0	0
2739	chr2_11367A	i	0			1.01	0	0
2740	chr2_11367B	i	0			1.01	0	0
2741	chr2_11368A	i	0			1.01	0	0
2742	chr2_11368B	i	0			1.01	0	0
2743	chr2_11369A	i	0			1.01	0	0
2744	chr2_11369B	i	0			1.01	0	0
2745	chr2_11370A	i	0			1.01	0	0
2746	chr2_11370B	i	0			1.01	0	0
2747	chr2_11371A	i	0			1.01	0	0
2748	chr2_11371B	i	0			1.01	0	0
2749	chr2_11372A	i	0			1.01	0	0
2750	chr2_11372B	i	0			1.01	0	0
2751	chr2_11373A	i	0			1.01	0	0
2752	chr2_11373B	i	0			1.01	0	0
2753	chr2_11374A	i	0			1.01	0	0
2754	chr2_11374B	i	0			1.01	0	0
2755	chr2_11375A	i	0			1.01	0	0
2756	chr2_11375B	i	0			1.01	0	0
2757	chr2_11376A	i	0			1.01	0	0
2758	chr2_11376B	i	0			1.01	0	0
2759	chr2_11377A	i	0			1.01	0	0
2760	chr2_11377B	i	0			1.01	0	0
2761	chr2_11378A	i	0			1.01	0	0
2762	chr2_11378B	i	0			1.01	0	0
2763	chr2_11379A	i	0			1.01	0	0
2764	chr2_11379B	i	0			1.01	0	0
2765	chr2_11380A	i	0			1.01	0	0
2766	chr2_11380B	i	0			1.01	0	0
2767	chr2_11381A	i	0			1.01	0	0
2768	chr2_11381B	i	0			1.01	0	0
2769	chr2_11382A	i	0			1.01	0	0
2770	chr2_11382B	i	0			1.01	0	0
2771	chr2_11383A	i	0			1.01	0	0
2772	chr2_11383B	i	0			1.01	0	0
2773	chr2_11384A	i	0			1.01	0	0
2774	chr2_11384B	i	0			1.01	0	0
2775	chr2_11385A	i	0			1.01	0	0
2776	chr2_11385B	i	0			1.01	0	0
2777	chr2_11386A	i	0			1.01	0	0
2778	chr2_11386B	i	0			1.01	0	0
2779	chr2_11387A	i	0			1.01	0	0
2780	chr2_11387B	i	0			1.01	0	0
2781	chr2_11388A	i	0			1.01	0	0
2782	chr2_11388B	i	0			1.01	0	0
2783	chr2_11389A	i	0			1.01	0	0
2784	chr2_11389B	i	0			1.01	0	0
2785	chr2_11390A	i	0			1.01	0	0
2786	chr2_11390B	i	0			1.01	0	0
2787	chr2_11391A	i	0			1.01	0	0
2788	chr2_11391B	i	0			1.01	0	0
2789	chr2_11392A	i	0			1.01	0	0
2790	chr2_11392B	i	0			1.01	0	0
2791	chr2_11393A	i	0			1.01	0	0
2792	chr2_11393B	i	0			1.01	0	0
2793	chr2_11394A	i	0			1.01	0	0
2794	chr2_11394B	i	0			1.01	0	0
2795	chr2_11395A	i	0			1.01	0	0
2796	chr2_11395B	i	0			1.01	0	0
2797	chr2_11396A	i	0			1.01	0	0
2798	chr2_11396B	i	0			1.01	0	0
2799	chr2_11397A	i	0			1.01	0	0
2800	chr2_11397B	i	0			1.01	0	0
2801	chr2_11398A	i	0			1.01	0	0
2802	chr2_11398B	i	0			1.01	0	0
2803	chr2_11399A	i	0			1.01	0	0
2804	chr2_11399B	i	0			1.01	0	0
2805	chr2_11400A	i	0			1.01	0	0
2806	chr2_11400B	i	0			1.01	0	0
2807	chr2_11401A	i	0			1.01	0	0
2808	chr2_11401B	i	0			1.01	0	0
2809	chr2_11402A	i	0			1.01	0	0
2810	chr2_11402B	i	0			1.01	0	0
2811	chr2_11403A	i	0			1.01	0	0
2812	chr2_11403B	i	0			1.01	0	0
2813	chr2_11404A	i	0			1.01	0	0
2814	chr2_11404B	i	0			1.01	0	0
2815	chr2_11405A	i	0			1.01	0	0
2816	chr2_11405B	i	0			1.01	0	0
2817	chr2_11406A	i	0			1.01	0	0
2818	chr2_11406B	i	0			1.01	0	0
2819	chr2_11407A	i	0			1.01	0	0
2820	chr2_11407B	i	0			1.01	0	0
2821	chr2_11408A	i	0			1.01	0	0
2822	chr2_11408B	i	0			1.01	0	0
2823	chr2_11409A	i	0			1.01	0	0
2824	chr2_11409B	i	0			1.01	0	0
2825	chr2_11410A	i	0			1.01	0	0
2826	chr2_11410B	i	0			1.01	0	0
2827	chr2_11411A	i	0			1.01	0	0
2828	chr2_11411B	i	0			1.01	0	0
2829	chr2_11412A	i	0			1.01	0	0
2830	chr2_11412B	i	0			1.01	0	0
2831	chr2_11413A	i	0			1.01	0	0
2832	chr2_11413B	i	0			1.01	0	0
2833	chr2_11414A	i	0			1.01	0	0
2834	chr2_11414B	i	0			1.01	0	0
2835	chr2_11415A	i	0			1.01	0	0
2836	chr2_11415B	i	0			1.01	0	0
2837	chr2_11416A	i	0			1.01	0	0
2838	chr2_11416B	i	0			1.01	0	0
2839	chr2_11417A	i	0			1.01	0	0
2840	chr2_11417B	i	0			1.01	0	0
2841	chr2_11418A	i	0			1.01	0	0
2842	chr2_11418B	i	0			1.01	0	0
2843	chr2_11419A	i	0			1.01	0	0
2844	chr2_11419B	i	0			1.01	0	0
2845	chr2_11420A	i	0			1.01	0	0
2846	chr2_11420B	i	0			1.01	0	0
2847	chr2_11421A	i	0			1.01	0	0
2848	chr2_11421B	i	0			1.01	0	0
2849	chr2_11422A	i	0			1.01	0	0
2850	chr2_11422B	i	0			1.01	0	0
2851	chr2_11423A	i	0			1.01	0	0
2852	chr2_11423B	i	0			1.01	0	0
2853	chr2_11424A	i	0			1.01	0	0
2854	chr2_11424B	i	0			1.01	0	0
2855	chr2_11425A	i	0			1.01	0	0
2856	chr2_11425B	i	0			1.01	0	0
2857	chr2_11426A	i	0			1.01	0	0
2858	chr2_11426B	i	0			1.01	0	0
2859	chr2_11427A	i	0			1.01	0	0
2860	chr2_11427B	i	0			1.01	0	0
2861	chr2_11428A	i	0			1.01	0	0
2862	chr2_11428B	i	0			1.01	0	0
2863	chr2_11429A	i	0			1.01	0	0
2864	chr2_11429B	i	0			1.01	0	0
2865	chr2_11430A	i	0			1.01	0	0
2866	chr2_11430B	i	0			1.01	0	0
2867	chr2_11431A	i	0			1.01	0	0
2868	chr2_11431B	i	0			1.01	0	0
2869	chr2_11432A	i	0			1.01	0	0
2870	chr2_11432B	i	0			1.01	0	0
2871	chr2_11433A	i	0			1.01	0	0
2872	chr2_11433B	i	0			1.01	0	0
2873	chr2_11434A	i	0			1.01	0	0
2874	chr2_11434B	i	0			1.01	0	0
2875	chr2_11435A	i	0			1.01	0	0
2876	chr2_11435B	i	0			1.01	0	0
2877	chr2_11436A	i	0			1.01	0	0
2878	chr2_11436B	i	0			1.01	0	0
2879	chr2_11437A	i	0			1.01	0	0
2880	chr2_11437B	i	0			1.01	0	0
2881	chr2_11438A	i	0			1.01	0	0
2882	chr2_11438B	i	0			1.01	0	0
2883	chr2_11439A	i	0			1.01	0	0
2884	chr2_11439B	i	0			1.01	0	0
2885	chr2_11440A	i	0			1.01	0	0
2886	chr2_11440B	i	0			1.01	0	0
2887	chr2_11441A	i	0			1.01	0	0
2888	chr2_11441B	i	0			1.01	0	0
2889	chr2_11442A	i	0			1.01	0	0
2890	chr2_11442B	i	0			1.01	0	0
2891	chr2_11443A	i	0			1.01	0	0
2892	chr2_11443B	i	0			1.01	0	0
2893	chr2_11444A	i	0			1.01	0	0
2894	chr2_11444B	i	0			1.01	0	0
2895	chr2_11445A	i	0			1.01	0	0
2896	chr2_11445B	i	0			1.01	0	0
2897	chr2_11446A	i	0			1.01	0	0
2898	chr2_11446B	i	0			1.01	0	0
2899	chr2_11447A	i	0			1.01	0	0
2900	chr2_11447B	i	0			1.01	0	0
2901	chr2_11448A	i	0			1.01	0	0
2902	chr2_11448B	i	0			1.01	0	0
2903	chr2_11449A	i	0			1.01	0	0
2904	chr2_11449B	i	0			1.01	0	0
2905	chr2_11450A	i	0			1.01	0	0
2906	chr2_11450B	i	0			1.01	0	0
2907	chr2_11451A	i	0			1.01	0	0
2908	chr2_11451B	i	0			1.01	0	0
2909	chr2_11452A	i	0			1.01	0	0
2910	chr2_11452B	i	0			1.01	0	0
2911	chr2_11453A	i	0			1.01	0	0
2912	chr2_11453B	i	0			1.01	0	0
2913	chr2_11454A	i	0			1.01	0	0
2914	chr2_11454B	i	0			1.01	0	0
2915	chr2_11455A	i	0			1.01	0	0
2916	chr2_11455B	i	0			1.01	0	0
2917	chr2_11456A	i	0			1.01	0	0
2918	chr2_11456B	i	0			1.01	0	0
2919	chr2_11457A	i	0			1.01	0	0
2920	chr2_11457B	i	0			1.01	0	0
2921	chr2_11458A	i	0			1.01	0	0
2922	chr2_11458B	i	0			1.01	0	0
2923	chr2_11459A	i	0			1.01	0	0
2924	chr2_11459B	i	0			1.01	0	0
2925	chr2_11460A	i	0			1.01	0	0
2926	chr2_11460B	i	0			1.01	0	0
2927	chr2_11461A	i	0			1.01	0	0
2928	chr2_11461B	i	0			1.01	0	0
2929	chr2_11462A	i	0			1.01	0	0
2930	chr2_11462B	i	0			1.01	0	0
2931	chr2_11463A	i	0			1.01	0	0
2932	chr2_11463B	i	0			1.01	0	0
2933	chr2_11464A	i	0			1.01	0	0
2934	chr2_11464B	i	0			1.01	0	0
2935	chr2_11465A	i	0			1.01	0	0
2936	chr2_11465B	i	0			1.01	0	0
2937	chr2_11466A	i	0			1.01	0	0
2938	chr2_11466B	i	0			1.01	0	0
2939	chr2_11467A	i	0			1.01	0	0
2940	chr2_11467B	i	0			1.01	0	0
2941	chr2_11468A	i	0			1.01	0	0
2942	chr2_11468B	i	0			1.01	0	0
2943	chr2_11469A	i	0			1.01	0	0
2944	chr2_11469B	i	0			1.01	0	0
2945	chr2_11470A	i	0			1.01	0	0
2946	chr2_11470B	i	0			1.01	0	0
2947	chr2_11471A	i	0			1.01	0	0
2948	chr2_11471B	i	0			1.01	0	0
2949	chr2_11472A	i	0			1.01	0	0
2950	chr2_11472B	i	0			1.01	0	0
2951	chr2_11473A	i	0			1.01	0	0
2952	chr2_11473B	i	0			1.01	0	0
2953	chr2_11474A	i	0			1.01	0	0
2954	chr2_11474B	i	0			1.01	0	0
2955	chr2_11475A	i	0			1.01	0	0
2956	chr2_11475B	i	0			1.01	0	0
2957	chr2_11476A	i	0			1.01	0	0
2958	chr2_11476B	i	0			1.01	0	0
2959	chr2_11477A	i	0			1.01	0	0
2960	chr2_11477B	i	0			1.01	0	0
2961	chr2_11478A	i	0			1.01	0	0
2962	chr2_11478B	i	0			1.01	0	0
2963	chr2_11479A	i	0			1.01	0	0
2964	chr2_11479B	i	0			1.01	0	0
2965	chr2_11480A	i	0			1.01	0	0
2966	chr2_11480B	i	0			1.01	0	0
2967	chr2_11481A	i	0			1.01	0	0
2968	chr2_11481B	i	0			1.01	0	0
2969	chr2_11482A	i	0			1.01	0	0
2970	chr2_11482B	i	0			1.01	0	0
2971	chr2_11483A	i	0			1.01	0	0
2972	chr2_11483B	i	0			1.01	0	0
2973	chr2_11484A	i	0			1.01	0	0
2974	chr2_11484B	i	0			1.01	0	0
2975	chr2_11485A	i	0			1.01	0	0
2976	chr2_11485B	i	0			1.01	0	0
2977	chr2_11486A	i	0			1.01	0	0
2978	chr2_11486B	i	0			1.01	0	0
2979	chr2_11487A	i	0			1.01	0	0
2980	chr2_11487B	i	0			1.01	0	0
2981	chr2_11488A	i	0			1.01	0	0
2982	chr2_11488B	i	0			1.01	0	0
2983	chr2_11489A	i	0			1.01	0	0
2984	chr2_11489B	i	0			1.01	0	0
2985	chr2_11490A	i	0			1.01	0	0
2986	chr2_11490B	i	0			1.01	0	0
2987	chr2_11491A	i	0			1.01	0	0
2988	chr2_11491B	i	0			1.01	0	0
2989	chr2_11492A	i	0			1.01	0	0
2990	chr2_11492B	i	0			1.01	0	0
2991	chr2_11493A	i	0			1.01	0	0
2992	chr2_11493B	i	0			1.01	0	0
2993	chr2_11494A	i	0			1.01	0	0
2994	chr2_11494B	i	0			1.01	0	0
2995	chr2_11495A	i	0			1.01	0	0
